State ID,State,Program Name,Type
34,New Hampshire,New Hampshire State Clean Diesel Program,Grant Program
34,New Hampshire,Eversource - New Equipment & Construction Schools Program,Rebate Program
34,New Hampshire,Commercial & Industrial Renewable Energy Grants,Grant Program
34,New Hampshire,,Other Incentive
34,New Hampshire,New Hampshire - Residential Energy-Efficient Home Heating System Rebate Program,Rebate Program
34,New Hampshire,Local Option - Energy Efficiency & Clean Energy Districts,PACE Financing
34,New Hampshire,New Hampshire Electric Co-op - Solar Photovoltaic Incentive Program,Rebate Program
34,New Hampshire,Fuel Mix and Environmental Characteristics Disclosure,Generation Disclosure
34,New Hampshire,Residential Solar Water Heating Rebates,Rebate Program
34,New Hampshire,New Generation Energy - Community Solar Lending Program,Loan Program
34,New Hampshire,Renewable Portfolio Standard,Renewables Portfolio Standard
34,New Hampshire,PSNH Commercial Rebates,Rebate Program
34,New Hampshire,National Grid (Gas) - Solar Thermal Rebate Program,Rebate Program
34,New Hampshire,Town of Epping - Energy Efficiency and Sustainable Design Requirement,Building Energy Code
34,New Hampshire,New Hampshire Electric Cooperative - Electric Vehicle Rebates,Rebate Program
34,New Hampshire,Northern Utilities - Residential Energy Efficiency Programs,Rebate Program
34,New Hampshire,Northern Utilities - Commercial Energy Efficiency Programs,Rebate Program
34,New Hampshire,Eversource - Municipal Smart Start Program,Loan Program
34,New Hampshire,Eversource - Small Business Retrofit Program,Rebate Program
34,New Hampshire,Unitil (Electric) - Residential Energy Efficiency Programs,Rebate Program
34,New Hampshire,Unitil (Electric) - Commercial and Industrial Energy Efficiency Programs,Rebate Program
34,New Hampshire,Liberty Utilities (Electric) - Residential Energy Efficiency Rebate Programs,Rebate Program
34,New Hampshire,National Grid (Electric) - Small Business Energy Efficiency Program,Rebate Program
34,New Hampshire,Liberty Utilities (Electric) - Commercial Energy Efficiency Rebate Programs,Rebate Program
34,New Hampshire,National Grid (Gas) - Residential Efficiency Rebate Program,Rebate Program
34,New Hampshire,KeySpan Energy Delivery - Building Practices and Demonstration Program,Grant Program
34,New Hampshire,Liberty Utilities (Gas) - Commercial Energy Efficiency Programs,Rebate Program
34,New Hampshire,New Generation Energy - Community Food Service Efficiency Lending Program,Loan Program
34,New Hampshire,Interconnection Standards,Interconnection
34,New Hampshire,System Benefits Charge,Public Benefits Fund
34,New Hampshire,Granite State Clean Fleets (GSCF),Grant Program
34,New Hampshire,Low-Moderate Income Solar Renewable Energy Grant,Grant Program
34,New Hampshire,New Hampshire Electric Co-op - Residential Energy Efficiency Rebate Programs,Rebate Program
34,New Hampshire,Renewable Energy and Energy Efficiency Business Program (Rebates),Rebate Program
34,New Hampshire,New Hampshire Electric Co-op - Residential Energy Efficiency Loan,Loan Program
34,New Hampshire,New Hampshire Electric Co-op - Income-Qualified Home Energy Assistance Program,Grant Program
34,New Hampshire,New Hampshire Electric Co-op - SmartSTART Energy Efficiency Loan Program,Loan Program
34,New Hampshire,Unitil (Electric) - Residential Energy Efficiency Loan Program,Loan Program
34,New Hampshire,Renewable Energy and Energy Efficiency Business Loan,Loan Program
34,New Hampshire,New Hampshire Solar Easements (Duplicate entry),Solar/Wind Access Policy
34,New Hampshire,New Hampshire - Solar Access Laws,Solar/Wind Access Policy
34,New Hampshire,Unitil (Gas) - Residential Energy Efficiency Program,Rebate Program
34,New Hampshire,Eversource - New Hampshire Residential Clean Energy Loan,Loan Program
34,New Hampshire,Standards for Municipal Small Wind Regulations and Model Ordinance,Solar/Wind Permitting Standards
34,New Hampshire,Eversource - Home Battery Storage Rebate,Rebate Program
34,New Hampshire,Liberty Utilities (Electric) - Commercial New Construction Rebate Program,Rebate Program
34,New Hampshire,New Hampshire Electric Co-Op - Small Business Energy Solutions,Rebate Program
34,New Hampshire,New Hampshire - EnergySmart Schools Program,Other Incentive
34,New Hampshire,Unitil (Gas) - Commercial and Industrial Energy Efficiency Programs,Rebate Program
34,New Hampshire,New Hampshire Electric Co-op - Commercial and Municipal Retrofit Energy Efficiency Programs,Rebate Program
34,New Hampshire,Pay for Performance Program,Rebate Program
34,New Hampshire,Enterprise Energy Fund Grants,Grant Program
34,New Hampshire,Eversource - Commercial New Construction Energy Efficiency Rebate Program,Rebate Program
34,New Hampshire,Residential Renewable Electrical Generation Rebate Program,Rebate Program
34,New Hampshire,New Hampshire Electric Co-op - Commercial and Municipal New Equipment and Construction Program,Rebate Program
34,New Hampshire,Business Energy Efficiency Loan Program,Loan Program
34,New Hampshire,Local Option - Property Tax Exemption for Renewable Energy and Electrical Energy Storage,Property Tax Incentive
34,New Hampshire,Building Requirements for State-Funded Buildings,Energy Standards for Public Buildings
34,New Hampshire,Commercial & Industrial Solar Rebate Program,Rebate Program
34,New Hampshire,New Hampshire - National Electric Vehicle Infrastructure (NEVI) Formula Grant Program,Grant Program
35,New Jersey,Net Metering,Net Metering
35,New Jersey,JCP&L - EV Driven Program,Rebate Program
35,New Jersey,PSE&G - Commercial Efficiency Program,Grant Program
35,New Jersey,PSE&G - Solar Loan Program,Other Incentive
35,New Jersey,Combined Heat & Power (CHP) Program,Rebate Program
35,New Jersey,New Jersey Solar Easements (duplicate entry),Solar/Wind Access Policy
35,New Jersey,Renewable Electric Storage Program,Rebate Program
35,New Jersey,New Jersey Natural Gas - SAVEGREEN Residential Rebate Program,Rebate Program
35,New Jersey,New Jersey Energy Resilience Bank,Loan Program
35,New Jersey,Renewable Energy Business Venture Assistance Program (REBVAP),Industry Recruitment/Support
35,New Jersey,NJ Clean Energy- ENERGY STAR Appliance Rebate program,Rebate Program
35,New Jersey,Local Energy Audit Program,Rebate Program
35,New Jersey,Large Energy Users Program,Rebate Program
35,New Jersey,Energy Storage Procurement Target,Energy Storage Target
35,New Jersey,Edison Innovation Clean Energy Manufacturing Fund - Grants and Loans,Industry Recruitment/Support
35,New Jersey,Energy Efficiency Resource Standard,Energy Efficiency Resource Standard
35,New Jersey,"Utility Solar Financing Programs (ACE, JCP&L, RECO)",Other Incentive
35,New Jersey,Successor Solar Incentive (SuSI) Program - Administratively Determined Incentive,Performance-Based Incentive
35,New Jersey,Property Tax Exemption for Renewable Energy Systems,Property Tax Incentive
35,New Jersey,C-PACE: Garden State Commercial Property Assessed Clean Energy,PACE Financing
35,New Jersey,Societal Benefits Charge,Public Benefits Fund
35,New Jersey,Successor Solar Incentive (SuSI) Program - Competitive Solar Incentive,Performance-Based Incentive
35,New Jersey,Clean Energy Solutions ARRA CHP Program,Grant Program
35,New Jersey,Grid-Connected Renewables Program,Performance-Based Incentive
35,New Jersey,PSE&G - Government and Non-Profit Facility Direct Install Efficiency Program,Grant Program
35,New Jersey,Pay for Performance Program,Rebate Program
35,New Jersey,PSE&G - Multi-Family Residential Efficiency Program,Grant Program
35,New Jersey,Wind Manufacturing Tax Credit,Industry Recruitment/Support
35,New Jersey,High Performance Schools Policy,Energy Standards for Public Buildings
35,New Jersey,EV Tourism Program,Grant Program
35,New Jersey,Orange and Rockland Utilities (Electric) - HVAC Efficiency Program,Rebate Program
35,New Jersey,PSE&G Electric Vehicle Charging Program,Rebate Program
35,New Jersey,Solar Energy Sales Tax Exemption,Sales Tax Incentive
35,New Jersey,Building Energy Code,Building Energy Code
35,New Jersey,New Jersey Natural Gas - SAVEGREEN Residential On-Bill Financing Program,Loan Program
35,New Jersey,Local Option - Property Assessed Clean Energy Financing,PACE Financing
35,New Jersey,Clean Energy Solutions Energy Efficiency Revolving Loan Fund,Loan Program
35,New Jersey,South Jersey Gas - Residential Loan Program,Loan Program
35,New Jersey,ENERGY STAR Homes Program,Rebate Program
35,New Jersey,Home Performance with ENERGY STAR Program,Loan Program
35,New Jersey,Interconnection Standards,Interconnection
35,New Jersey,Community Solar Energy Pilot Program,Community Solar Rules
35,New Jersey,"Utility Solar Financing Incentive (ACE, JCP&L, RECO)",Other Incentive
35,New Jersey,Offshore Wind Energy Goal,Offshore Wind Energy Target
35,New Jersey,New Jersey Appliance and Equipment Energy Efficiency Standards,Appliance/Equipment Efficiency Standards
35,New Jersey,Small Scale CHP and Fuel Cell Incentive Program,Grant Program
35,New Jersey,Clean Energy Solutions Large Scale CHP and Fuel Cells Program,Grant Program
35,New Jersey,Edison Innovation Green Growth Fund Loans,Industry Recruitment/Support
35,New Jersey,New Jersey Comfort Partners Program,Rebate Program
35,New Jersey,New Jersey SmartStart Buildings - New Construction and Retrofits,Rebate Program
35,New Jersey,New Jersey Community Solar Rules - Remote Net Metering,Community Solar Rules
35,New Jersey,Clean Energy Solutions Capital Investment Loan/Grant Program,Loan Program
35,New Jersey,New Jersey - Green Power Purchasing,Green Power Purchasing
35,New Jersey,NJ Clean Energy- Residential New Construction Program,Rebate Program
35,New Jersey,Solar and Wind Permitting Laws,Solar/Wind Permitting Standards
35,New Jersey,Environmental Information Disclosure,Generation Disclosure
35,New Jersey,Home Performance with ENERGY STAR Program,Rebate Program
35,New Jersey,Renewable Energy Economic Development Program (REED),Grant Program
35,New Jersey,New Jersey Natural Gas (NJNG) - Home Performance with Energy Star Rebate,Rebate Program
35,New Jersey,Renewables Portfolio Standard,Renewables Portfolio Standard
35,New Jersey,Sustainable Development Loan Fund,Loan Program
35,New Jersey,South Jersey Gas Commerical and Industrial Loan Program,Loan Program
35,New Jersey,New Jersey Natural Gas- SAVEGREEN Commercial On-Bill Financing Program,Loan Program
35,New Jersey,Clean Energy Financing for Local Schools and Governments (REDO Program),Loan Program
35,New Jersey,Green Pass Discount,Other Incentive
35,New Jersey,"SREC-Based Financing Program (ACE, JCP&L, RECO)",Performance-Based Incentive
35,New Jersey,SREC-Based Financing Program,Grant Program
35,New Jersey,NJ Clean Energy- WARMAdvantage Program (Electric and Gas),Rebate Program
35,New Jersey,COOLAdvantage Program,Rebate Program
35,New Jersey,Solar Renewable Energy Certificates (SRECs),Performance-Based Incentive
35,New Jersey,New Jersey Direct Install Program,Rebate Program
35,New Jersey,Clean Energy Financing for Businesses,Loan Program
35,New Jersey,Cogeneration Facility Sales Tax Exemption,Sales Tax Incentive
35,New Jersey,"SREC-Based Financing Program (ACE, JCP&L, RECO)",Solar Renewable Energy Credit Program
35,New Jersey,South Jersey Gas - Residential Energy Efficiency Rebate Program,Rebate Program
35,New Jersey,Solar Renewable Energy Certificates (SRECs) Registration Program,Solar Renewable Energy Credit Program
35,New Jersey,PSE&G - Residential Efficiency Program,Rebate Program
35,New Jersey,New Jersey Zero Emission Incentive Program,Rebate Program
35,New Jersey,It Pay$ to Plug in Program,Grant Program
35,New Jersey,Renewable Energy Advanced Power Program,Grant Program
35,New Jersey,Assessment of Farmland Hosting Renewable Energy Systems,Property Tax Incentive
35,New Jersey,New Jersey - Residential Energy Efficient Appliance Rebate Program,Rebate Program
35,New Jersey,New Jersey Solar Easement and Access Laws,Solar/Wind Access Policy
35,New Jersey,Electric Vehicle Tax Exemption,Personal Tax Exemption
35,New Jersey,Charge Up New Jersey Program,Rebate Program
35,New Jersey,Clean Fleet EV Incentive Program,Grant Program
35,New Jersey,Solar Domestic Hot Water Pilot Program,Rebate Program
35,New Jersey,High Performance Building Standards in New State Construction,Energy Standards for Public Buildings
35,New Jersey,Renewable Energy Manufacturing Incentives (for End-Use PV Installations),Rebate Program
35,New Jersey,Edison Innovation Clean Energy Fund,Grant Program
35,New Jersey,New Jersey Renewable Energy Incentive Program (Sustainable Biopower),Rebate Program
35,New Jersey,Solar Energy Option Requirement for Residential Developments,Building Energy Code
36,New Mexico,Advanced Energy Gross Receipts Tax Deduction,Sales Tax Incentive
36,New Mexico,Mandatory Utility Green Power Option,Mandatory Utility Green Power Option
36,New Mexico,Solar Market Development Tax Credit,Personal Tax Credit
36,New Mexico,Efficient Use of Energy Act,Public Benefits Fund
36,New Mexico,Gross Receipts Tax Exemption for Sales of Wind and Solar Systems to Government Entities,Sales Tax Incentive
36,New Mexico,Mandatory Alternative Energy Cost Estimates,Line Extension Analysis
36,New Mexico,Xcel Energy (Electric) - Commercial Energy Efficiency Rebate Program,Rebate Program
36,New Mexico,Community Solar Program,Community Solar Rules
36,New Mexico,Solar Collector Standards,Equipment Certification
36,New Mexico,2021 Sustainable Building Tax Credit (Personal),Personal Tax Credit
36,New Mexico,New Mexico Solar Easements & Rights Laws,Solar/Wind Access Policy
36,New Mexico,2021 Sustainable Building Tax Credit (Corporate),Corporate Tax Credit
36,New Mexico,PNM EV Charger Rebate Program,Rebate Program
36,New Mexico,PNM - Residential Energy Efficiency Rebate Program,Rebate Program
36,New Mexico,Drinking Water State Revolving Loan Fund,Loan Program
36,New Mexico,PNM - Commercial New Construction Energy Efficiency Rebate Program,Rebate Program
36,New Mexico,Fuel Mix and Emissions Disclosure,Generation Disclosure
36,New Mexico,Net Metering,Net Metering
36,New Mexico,New Mexico Gas Company - Commercial Efficiency Programs,Rebate Program
36,New Mexico,New Mexico Gas Company - Residential Efficiency Programs,Rebate Program
36,New Mexico,New Mexico Gas Company - New Home Construction Rebate Program,Rebate Program
36,New Mexico,Renewable Energy Production Tax Credit (Corporate),Corporate Tax Credit
36,New Mexico,El Paso Electric Company - SCORE Plus Standard Offer Program,Rebate Program
36,New Mexico,PV Leasing Program,Leasing Program
36,New Mexico,Geothermal Heat Pump Tax Credit (Corporate),Corporate Tax Credit
36,New Mexico,Kit Carson Electric Cooperative - ETS System Rebate Program,Rebate Program
36,New Mexico,Geothermal Heat Pump Tax Credit (Personal),Personal Tax Credit
36,New Mexico,El Paso Electric Company - Low-Income Residential Program,Rebate Program
36,New Mexico,Xcel Energy - Solar*Rewards Program,Performance-Based Incentive
36,New Mexico,Schools with Sol,Grant Program
36,New Mexico,El Paso Electric Company - Small and Medium System Renewable Energy Certificate Purchase Program,Performance-Based Incentive
36,New Mexico,Agricultural Biomass Income Tax Credit (Personal),Personal Tax Credit
36,New Mexico,Agricultural Biomass Income Tax Credit (Corporate),Corporate Tax Credit
36,New Mexico,Energy Efficiency Resource Standard,Energy Efficiency Resource Standard
36,New Mexico,,Other Policy
36,New Mexico,Renewable Portfolio Standard,Renewables Portfolio Standard
36,New Mexico,Advanced Energy Tax Credit (Personal),Personal Tax Credit
36,New Mexico,Energy Efficiency Standards for State Buildings,Energy Standards for Public Buildings
36,New Mexico,Albuquerque City - Green Path Program,Building Energy Code
36,New Mexico,Building Energy Code,Building Energy Code
36,New Mexico,Clean Energy Grants Program,Grant Program
36,New Mexico,PNM - Commercial Energy Efficiency Rebate Program,Rebate Program
36,New Mexico,PNM - Energy Star Home Builder Rebate Program,Rebate Program
36,New Mexico,Interconnection Standards,Interconnection
36,New Mexico,System Benefits Charge,Public Benefits Fund
36,New Mexico,New Solar Market Development Tax Credit,Personal Tax Credit
36,New Mexico,Central New Mexico Electric Cooperative - Residential Energy Efficiency Rebate Program,Rebate Program
36,New Mexico,Construction Standards to Accomodate Solar Collectors,Building Energy Code
36,New Mexico,Local Option - Renewable Energy Financing District/Solar Energy Improvement Special Assessments,PACE Financing
36,New Mexico,Biomass Equipment & Materials Compensating Tax Deduction,Sales Tax Incentive
36,New Mexico,Alternative Fuel Vehicle Loan Program,Loan Program
36,New Mexico,City of Albuquerque - Solar Easements and Rights Laws,Solar/Wind Access Policy
36,New Mexico,New Mexico - Residential Energy Efficiency Rebate Program,Rebate Program
36,New Mexico,Renewable Energy Production Tax Credit (Personal),Personal Tax Credit
36,New Mexico,Solar Energy Gross Receipts Tax Deduction,Sales Tax Incentive
36,New Mexico,Solar/Wind Construction Permitting Standards,Solar/Wind Permitting Standards
36,New Mexico,Property Tax Exemption for Residential Solar Systems,Property Tax Incentive
36,New Mexico,El Paso Electric Company - EPESaver High Efficiency Cooling Program,Rebate Program
36,New Mexico,El Paso Electric Company - Residential Efficiency Program,Rebate Program
36,New Mexico,City of Albuquerque - Green Power Purchasing,Green Power Purchasing
36,New Mexico,Advanced Energy Tax Credit (Corporate),Corporate Tax Credit
36,New Mexico,El Paso Electric Company - Commercial Efficiency Program,Rebate Program
36,New Mexico,2015 Sustainable Building Tax Credit (Personal),Personal Tax Credit
36,New Mexico,2015 Sustainable Building Tax Credit (Corporate),Corporate Tax Credit
36,New Mexico,Clean Energy Revenue Bond Program,Bond Program
36,New Mexico,PNM - Performance-Based Solar Program,Performance-Based Incentive
36,New Mexico,Farmington Electric Utility System - Net Metering,Net Metering
36,New Mexico,Alternative Energy Product Manufacturers Tax Credit,Industry Recruitment/Support
36,New Mexico,Xcel Energy - Residential Energy Efficiency Rebate Program,Rebate Program
37,New York,EFS New York Loan Program,Loan Program
37,New York,Long Island Power Authority - Renewable Electricity Goal,Renewables Portfolio Standard
37,New York,PV on Buildings Incentive (>15 kW),Rebate Program
37,New York,NYSERDA - CHP and Renewable Generation Technical Assistance,Grant Program
37,New York,Long Island Power Authority - Residential Solar Water Heating Rebate Program,Rebate Program
37,New York,Refundable Clean Heating Fuel Tax Credit (Corporate),Corporate Tax Credit
37,New York,Central Hudson Gas & Electric (Gas) - Commercial Energy Efficiency Program,Rebate Program
37,New York,NYSERDA - Direct Current Fast Charging (DCFC) Program,Grant Program
37,New York,"NYSERDA - Renewable, Clean Energy, and Energy Efficient Product Manufacturing Incentive Program",Industry Recruitment/Support
37,New York,NY-Sun PV Incentive Program (Commercial and Industrial),Rebate Program
37,New York,Refundable Clean Heating Fuel Tax Credit (Personal),Personal Tax Credit
37,New York,Green Building Tax Credit Program (Personal),Personal Tax Credit
37,New York,PSEG Long Island - Net Metering,Net Metering
37,New York,NYSERDA - Drive Clean Rebate,Rebate Program
37,New York,Net Metering,Net Metering
37,New York,Solar Sales Tax Exemption,Sales Tax Incentive
37,New York,NYSEG (Electric) - Residential Efficiency Program,Rebate Program
37,New York,RG&E (Electric) - Residential Efficiency Programs,Rebate Program
37,New York,NYSERDA - Low-rise Residential New Construction Program,Grant Program
37,New York,City of Riverhead - Energy Conservation Device Permitting Fees,Green Building Incentive
37,New York,VW Funding for Diesel Replacement and EVSE Projects,Grant Program
37,New York,Suffolk County - Green Power Purchasing Policy,Green Power Purchasing
37,New York,System Benefits Charge,Public Benefits Fund
37,New York,NYSERDA - Industrial and Process Efficiency Performance Incentives,Rebate Program
37,New York,Alternative Fuels and EV-Recharging Property Credit,Corporate Tax Credit
37,New York,Interconnection Standards,Interconnection
37,New York,Clean Energy Fund (CEF),Public Benefits Fund
37,New York,New York Community Solar Program,Community Solar Rules
37,New York,EmPower New York,Grant Program
37,New York,"NY-Sun PV Incentive Program (Residential, Low-Income, and Small Business)",Rebate Program
37,New York,Building Energy Code,Building Energy Code
37,New York,Renewable Heat NY,Rebate Program
37,New York,NYSERDA - Grants for Public and Non-Profit Energy Conservation Projects,Grant Program
37,New York,Suffolk County - LEED Program for County Construction,Energy Standards for Public Buildings
37,New York,NYSERDA - Multifamily New Construction Program,Rebate Program
37,New York,National Grid (Gas) - Commercial Energy Efficiency Rebate Programs (Metro New York),Rebate Program
37,New York,National Grid (Gas)  - Residential Energy Efficiency Rebate Programs (Metro New York),Rebate Program
37,New York,NYSERDA - Renewables R&D Grant Program,Industry Recruitment/Support
37,New York,Clean Energy Fund (CEF),Energy Efficiency Resource Standard
37,New York,Energy Smart Commercial Lighting Program Incentives,Rebate Program
37,New York,Town of Southampton - Photovoltaic (PV) Rebate Program,Rebate Program
37,New York,Orange and Rockland Utilities (Electric) - Energy Efficiency Program,Rebate Program
37,New York,"Local Option - Solar, Wind & Biomass Energy Systems Exemption",Property Tax Incentive
37,New York,Green Residential Building Program,Rebate Program
37,New York,ConEd - Residential Energy Efficiency Incentives Program,Rebate Program
37,New York,Green Building Tax Credit Program (Corporate),Corporate Tax Credit
37,New York,ConEd - Electric Vehicle Charging Station Make-Ready Program,Rebate Program
37,New York,New York City - Energy Conservation Requirements for Existing Buildings,Building Energy Code
37,New York,School Power Naturally,Grant Program
37,New York,PSEG Long Island- Commercial Solar PV Feed-in Tariff,Feed-in Tariff
37,New York,Energy Efficiency Resource Standard,Energy Efficiency Resource Standard
37,New York,National Fuel - Residential Conservation Program,Rebate Program
37,New York,Energy Storage Target,Energy Storage Target
37,New York,Electric Vehicle Supply Equipment Rebate Program,Rebate Program
37,New York,NYSEG (Gas) - Commercial and Industrial Efficiency Program,Rebate Program
37,New York,RG&E (Gas) - Commercial and Industrial Efficiency Program,Rebate Program
37,New York,Alternative Fuels and EV-Recharging Property Credit - Personal,Personal Tax Credit
37,New York,ConEd (Gas) - Residential Energy Efficiency Incentives Program,Rebate Program
37,New York,State of NY Commercial PACE Financing Program,PACE Financing
37,New York,New York City - Residential Solar Sales Tax Exemption,Sales Tax Incentive
37,New York,Offshore Wind Standard,Renewables Portfolio Standard
37,New York,RPS Customer-Sited Tier Regional Program,Performance-Based Incentive
37,New York,NYSERDA - Wind Incentive Program,Rebate Program
37,New York,National Grid (Gas) - Solar Thermal Rebate Program (Metro New York),Rebate Program
37,New York,NYSERDA -  Residential Financing Options,Loan Program
37,New York,ConEd (Gas) - Commercial and Industrial Energy Efficiency Program,Rebate Program
37,New York,Mandatory Low Income Alternative Energy Option,Line Extension Analysis
37,New York,Renewable Energy Technology Options Program,Grant Program
37,New York,Anaerobic Digester Gas-to-Electricity Rebate and Performance Incentive,Performance-Based Incentive
37,New York,NYSERDA - New York Truck Voucher Incentive Program,Rebate Program
37,New York,New York - Home Electrification and Appliance Rebate (HEAR) Program,Rebate Program
37,New York,National Grid (Gas)  - Residential Energy Efficiency Rebate Programs (Upstate New York),Rebate Program
37,New York,National Grid  (Electric) - Commercial Energy Efficiency Rebate Programs (Upstate New York),Rebate Program
37,New York,New York Power Authority Energy Services,Rebate Program
37,New York,ConEd (Gas) - Multi-family Energy Efficiency Incentives Program,Rebate Program
37,New York,Guidance for Local Wind Energy Ordinances,Solar/Wind Permitting Standards
37,New York,Orange and Rockland Utilities (Electric) - Commercial Efficiency Programs,Rebate Program
37,New York,Green Pass Discount,Other Incentive
37,New York,NYSERDA - Ground Source Heat Pump Rebate Program,Rebate Program
37,New York,ConEd (Electric) - Commercial and Industrial Energy Efficiency Program,Rebate Program
37,New York,NYSERDA - New York ENERGY STAR Homes,Rebate Program
37,New York,National Fuel (Gas) - Commercial Energy Efficiency Program,Rebate Program
37,New York,Orange and Rockland Utilities (Gas) - Residential Efficiency Program,Rebate Program
37,New York,NY-Sun Commercial and Industrial Incentive Program,Grant Program
37,New York,Environmental Disclosure Program,Generation Disclosure
37,New York,Offshore Wind Energy Target,Offshore Wind Energy Target
37,New York,Solar Thermal Incentive Program,Rebate Program
37,New York,PSEG Long Island- Fuel Cell Resource Feed-in Tariff,Feed-in Tariff
37,New York,National Grid (Electric) - Non-Residential Energy Efficiency Program (Upstate New York),Rebate Program
37,New York,New York City - Green Building Requirements for Municipal Buildings,Energy Standards for Public Buildings
37,New York,Renewable Portfolio Standard,Renewables Portfolio Standard
37,New York,Residential Wood Heating Fuel Exemption,Sales Tax Incentive
37,New York,NYSERDA - Charge Ready NY,Rebate Program
37,New York,Energy Efficiency Portfolio Standard,Energy Efficiency Resource Standard
37,New York,Local Option - Solar Sales Tax Exemption,Sales Tax Incentive
37,New York,Home Performance with Energy Star High Efficiency Measure Incentive (HEMI),Rebate Program
37,New York,Local Option - Municipal Sustainable Energy Programs (Duplicate) (State of NY),PACE Financing
37,New York,NYSERDA - Data Center and Server Efficiency,Industry Recruitment/Support
37,New York,PSEG Long Island - Commercial Energy Efficiency Rebate Program,Rebate Program
37,New York,Renewable Power Procurement Policy,Green Power Purchasing
37,New York,REVitalize- NYSERDA,Grant Program
37,New York,Town of Babylon - Long Island Green Homes Program,PACE Financing
37,New York,Residential Solar Tax Credit,Personal Tax Credit
37,New York,National Fuel (Gas) - Large Non-Residential Conservation Program,Rebate Program
37,New York,Residential Loan Fund,Loan Program
37,New York,Fuel Cell Rebate and Performance Incentive,Performance-Based Incentive
37,New York,NYSERDA - Clean Energy Business Growth and Development,Industry Recruitment/Support
37,New York,Local Government Energy Efficient Appliance Rebate Program,Rebate Program
37,New York,New York - National Electric Vehicle Infrastructure (NEVI) Formula Grant Program,Grant Program
37,New York,Long Island Power Authority - Wind Energy Rebate Program,Rebate Program
37,New York,Long Island Power Authority - PV Rebate Program,Rebate Program
37,New York,PSEG Long Island - Residential Energy Efficiency Rebate Program,Rebate Program
37,New York,Con Ed Demand Management for Industrial and Commercial Customers,Rebate Program
37,New York,New York City - Property Tax Abatement for Photovoltaic (PV) and Energy Storage Equipment,Property Tax Incentive
37,New York,Energy Efficiency Standards for State Facilities,Energy Standards for Public Buildings
37,New York,Lime Energy - Commercial Rebate Program,Rebate Program
37,New York,New York Solar Easements & Solar Rights Laws,Solar/Wind Access Policy
37,New York,Central Hudson Gas & Electric (Gas) - Residential Energy Efficiency Rebate Program,Rebate Program
37,New York,NYSERDA - Assisted Home Performance with ENERGY STAR,Rebate Program
37,New York,CHP Performance Program,Performance-Based Incentive
37,New York,Advanced Sub-Metering Program,Rebate Program
37,New York,NYSERDA Anaerobic Digester Gas-to-Electricity Program,Performance-Based Incentive
37,New York,(old) Low-rise Residential New Construction Program,Industry Recruitment/Support
37,New York,Energy Conservation Improvements Property Tax Exemption,Property Tax Incentive
37,New York,Central Hudson Gas & Electric (Electric) - Residential Energy Efficiency Rebate Program,Rebate Program
37,New York,Agricultural Energy Efficiency Program,Rebate Program
37,New York,Central Hudson - Electric Vehicle Infrastructure Make-Ready Program,Rebate Program
37,New York,NYSERDA -  Buildings of Excellence Competition For Demonstration Projects  (RFP 3925 – Rd3),Grant Program
37,New York,National Grid (Gas) - Commercial Energy Efficiency Rebate Programs (Upstate New York),Rebate Program
37,New York,NYSERDA – Buildings of Excellence Early Design Support  (RFP 3925 – D),Grant Program
37,New York,New York Appliance and Equipment Energy Efficiency Standards,Appliance/Equipment Efficiency Standards
37,New York,NYSERDA - New Construction Program,Rebate Program
37,New York,Existing Facilities Performance Based Incentive Program,Performance-Based Incentive
37,New York,NYSERDA - Energy Star Financing Program,Loan Program
37,New York,NY Green Bank,Other Incentive
37,New York,NY Open C-PACE,PACE Financing
37,New York,Home Performance with ENERGY STAR Low-Rise,Rebate Program
37,New York,Consolidated Edison - Electric Vehicle Fast Charging Per-Plug Incentive,Rebate Program
37,New York,RG&E - Smart Energy Residential Efficiency Rebate Programs,Rebate Program
37,New York,PSEG Long Island  - Solar Initiative Feed-in Tariff,Performance-Based Incentive
37,New York,Renewable Energy Technology Options Program,Industry Recruitment/Support
37,New York,On-Site Wind Incentive Program,Rebate Program
37,New York,NYSEG - Smart Energy Residential Efficiency Rebate Programs,Rebate Program
37,New York,Local Option - Real Property Tax Exemption for Green Buildings,Property Tax Incentive
37,New York,ConEd - Multifamily Energy Efficiency Incentives Program,Rebate Program
37,New York,NY-Sun Loan Program,Loan Program
37,New York,National Grid (Electric) - Residential Energy Efficiency Rebate Programs (Upstate New York),Rebate Program
37,New York,ConEd (Electric)- Demand Management incentive,Rebate Program
37,New York,Nassau County - Green Power Purchasing Policy,Green Power Purchasing
37,New York,NYSERDA - Enhanced Commercial/Industrial Performance Program,Rebate Program
37,New York,Rochester Gas and Electric - Electric Vehicle Charger Make-Ready Program,Rebate Program
37,New York,Consolidated Edison - SmartCharge New York,Rebate Program
37,New York,NYSERDA - Small Commercial Lighting Incentives Program,Rebate Program
37,New York,NYSERDA - New Construction - Housing,Grant Program
37,New York,(Old) Low-rise Residential New Construction Program,Rebate Program
37,New York,Distributed Generation as Combined Heat and Power (DG-CHP),Grant Program
37,New York,RG&E (Electric) - Small Business Lighting Retrofit Program,Rebate Program
37,New York,,Other Incentive
37,New York,New York State Electric and Gas - Electric Vehicle Make-Ready Program,Rebate Program
37,New York,Orange and Rockland Utilities - Electric Vehicle Make-Ready Program (POWERREADY),Rebate Program
37,New York,PSEG Long Island - EV Make Ready Program,Rebate Program
37,New York,NYSEG (Electric) - Small Business Lighting Retrofit Program,Rebate Program
